type,smell,hibernate-core-3.3.0.GA,hibernate-core-3.5.0-Final,hibernate-core-3.6.0.Final,hibernate-core-4.0.0.Final,hibernate-core-4.1.0.Final,hibernate-core-4.2.0.Final,hibernate-core-4.3.0.Final,hibernate-core-5.0.0.Final,hibernate-core-5.1.0.Final,hibernate-core-5.2.0.Final,hibernate-core-5.3.0.Final,hibernate-core-5.4.0.Final
cd,org.hibernate.boot.internal;org.hibernate.boot.model.convert.internal_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,17.547881744283398,18.506026667178894,
cd,org.hibernate.boot.internal;org.hibernate.boot.model.convert.internal_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,2.0,2.0,
cd,org.hibernate.boot.internal;org.hibernate.boot.model.convert.internal_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,1496.0,1507.0,
ud,org.hibernate.cfg_SeverityScore,21.0,26.0,27.0,31.0,32.0,39.0,37.0,32.0,36.0,35.0,32.0,41.0,
ud,org.hibernate.cfg_PageRank,49.227756231121255,73.05021762678882,95.10940038750138,77.0556149220183,77.54851502532372,89.91229349512336,98.0296540185247,64.26438783122515,71.887091970521,58.47029169880281,54.70936757255333,56.87886258472603,
ud,org.hibernate.cfg_NumSetOfElement,9.0,13.0,18.0,12.0,12.0,14.0,14.0,7.0,8.0,7.0,7.0,8.0,
ud,org.hibernate.cfg_TotNumOfSetOfElement,494.0,636.0,611.0,789.0,807.0,863.0,1028.0,1176.0,1150.0,1308.0,1496.0,1507.0,
cd,org.hibernate.collection.internal;org.hibernate.loader;org.hibernate.engine.internal;org.hibernate.engine.loading.internal;org.hibernate.type_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,598.0,-Infinity,-Infinity,
cd,org.hibernate.collection.internal;org.hibernate.loader;org.hibernate.engine.internal;org.hibernate.engine.loading.internal;org.hibernate.type_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,72.31588664236345,-Infinity,-Infinity,
cd,org.hibernate.collection.internal;org.hibernate.loader;org.hibernate.engine.internal;org.hibernate.engine.loading.internal;org.hibernate.type_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,5.0,-Infinity,-Infinity,
cd,org.hibernate.collection.internal;org.hibernate.loader;org.hibernate.engine.internal;org.hibernate.engine.loading.internal;org.hibernate.type_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,1308.0,-Infinity,-Infinity,
cd,org.hibernate.engine.internal;org.hibernate.tuple;org.hibernate.id;org.hibernate.tuple.entity;org.hibernate.persister.walking.spi;org.hibernate.loader_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,507.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.engine.internal;org.hibernate.tuple;org.hibernate.id;org.hibernate.tuple.entity;org.hibernate.persister.walking.spi;org.hibernate.loader_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,64.16392180512464,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.engine.internal;org.hibernate.tuple;org.hibernate.id;org.hibernate.tuple.entity;org.hibernate.persister.walking.spi;org.hibernate.loader_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,6.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.engine.internal;org.hibernate.tuple;org.hibernate.id;org.hibernate.tuple.entity;org.hibernate.persister.walking.spi;org.hibernate.loader_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,1028.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.service.spi;org.hibernate;org.hibernate.internal.util.xml;org.hibernate.boot.registry.classloading.spi_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,465.0,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.service.spi;org.hibernate;org.hibernate.internal.util.xml;org.hibernate.boot.registry.classloading.spi_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,131.9971018292542,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.service.spi;org.hibernate;org.hibernate.internal.util.xml;org.hibernate.boot.registry.classloading.spi_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,4.0,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.service.spi;org.hibernate;org.hibernate.internal.util.xml;org.hibernate.boot.registry.classloading.spi_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,1150.0,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.cache.impl.bridge;org.hibernate.cfg_SeverityScore,-Infinity,-Infinity,119.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.cache.impl.bridge;org.hibernate.cfg_PageRank,-Infinity,-Infinity,32.25525994777089,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.cache.impl.bridge;org.hibernate.cfg_NumSetOfElement,-Infinity,-Infinity,2.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.cache.impl.bridge;org.hibernate.cfg_TotNumOfSetOfElement,-Infinity,-Infinity,611.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate;org.hibernate.dialect.lock;org.hibernate.engine.spi;org.hibernate.internal;org.hibernate.persister.entity_SeverityScore,-Infinity,-Infinity,-Infinity,376.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate;org.hibernate.dialect.lock;org.hibernate.engine.spi;org.hibernate.internal;org.hibernate.persister.entity_PageRank,-Infinity,-Infinity,-Infinity,152.18177820174418,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate;org.hibernate.dialect.lock;org.hibernate.engine.spi;org.hibernate.internal;org.hibernate.persister.entity_NumSetOfElement,-Infinity,-Infinity,-Infinity,5.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate;org.hibernate.dialect.lock;org.hibernate.engine.spi;org.hibernate.internal;org.hibernate.persister.entity_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,789.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.cfg;org.hibernate.cfg.annotations;org.hibernate.procedure.internal;org.hibernate.result.internal;org.hibernate.engine.spi;org.hibernate.persister.collection_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,508.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.cfg;org.hibernate.cfg.annotations;org.hibernate.procedure.internal;org.hibernate.result.internal;org.hibernate.engine.spi;org.hibernate.persister.collection_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,98.31848769742739,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.cfg;org.hibernate.cfg.annotations;org.hibernate.procedure.internal;org.hibernate.result.internal;org.hibernate.engine.spi;org.hibernate.persister.collection_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,6.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.cfg;org.hibernate.cfg.annotations;org.hibernate.procedure.internal;org.hibernate.result.internal;org.hibernate.engine.spi;org.hibernate.persister.collection_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,1028.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.boot;org.hibernate.cfg.annotations;org.hibernate.boot.registry;org.hibernate.cfg;org.hibernate.mapping;org.hibernate.type.descriptor.converter;org.hibernate.type;org.hibernate.collection.internal;org.hibernate.loader;org.hibernate.boot.spi_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,831.0,868.0,
cd,org.hibernate.boot;org.hibernate.cfg.annotations;org.hibernate.boot.registry;org.hibernate.cfg;org.hibernate.mapping;org.hibernate.type.descriptor.converter;org.hibernate.type;org.hibernate.collection.internal;org.hibernate.loader;org.hibernate.boot.spi_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,153.65902192893407,152.0129190966928,
cd,org.hibernate.boot;org.hibernate.cfg.annotations;org.hibernate.boot.registry;org.hibernate.cfg;org.hibernate.mapping;org.hibernate.type.descriptor.converter;org.hibernate.type;org.hibernate.collection.internal;org.hibernate.loader;org.hibernate.boot.spi_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,10.0,10.0,
cd,org.hibernate.boot;org.hibernate.cfg.annotations;org.hibernate.boot.registry;org.hibernate.cfg;org.hibernate.mapping;org.hibernate.type.descriptor.converter;org.hibernate.type;org.hibernate.collection.internal;org.hibernate.loader;org.hibernate.boot.spi_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,1496.0,1507.0,
cd,org.hibernate.metamodel;org.hibernate.metamodel.source.internal;org.hibernate.metamodel.source.annotations;org.hibernate.service;org.hibernate.service.internal;org.hibernate.metamodel.source_SeverityScore,-Infinity,-Infinity,-Infinity,404.0,435.0,494.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.metamodel;org.hibernate.metamodel.source.internal;org.hibernate.metamodel.source.annotations;org.hibernate.service;org.hibernate.service.internal;org.hibernate.metamodel.source_PageRank,-Infinity,-Infinity,-Infinity,69.05077192387263,65.68645748970424,67.05419178568266,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.metamodel;org.hibernate.metamodel.source.internal;org.hibernate.metamodel.source.annotations;org.hibernate.service;org.hibernate.service.internal;org.hibernate.metamodel.source_NumSetOfElement,-Infinity,-Infinity,-Infinity,6.0,6.0,6.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.metamodel;org.hibernate.metamodel.source.internal;org.hibernate.metamodel.source.annotations;org.hibernate.service;org.hibernate.service.internal;org.hibernate.metamodel.source_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,789.0,807.0,863.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.metamodel.source.internal;org.hibernate.cache.spi;org.hibernate.service;org.hibernate.service.internal;org.hibernate.metamodel.source;org.hibernate.metamodel_SeverityScore,-Infinity,-Infinity,-Infinity,401.0,433.0,493.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.metamodel.source.internal;org.hibernate.cache.spi;org.hibernate.service;org.hibernate.service.internal;org.hibernate.metamodel.source;org.hibernate.metamodel_PageRank,-Infinity,-Infinity,-Infinity,62.25701822625696,59.616409951504124,60.87220374256825,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.metamodel.source.internal;org.hibernate.cache.spi;org.hibernate.service;org.hibernate.service.internal;org.hibernate.metamodel.source;org.hibernate.metamodel_NumSetOfElement,-Infinity,-Infinity,-Infinity,6.0,6.0,6.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.metamodel.source.internal;org.hibernate.cache.spi;org.hibernate.service;org.hibernate.service.internal;org.hibernate.metamodel.source;org.hibernate.metamodel_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,789.0,807.0,863.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.jdbc;org.hibernate.stat;org.hibernate.cache;org.hibernate.impl;org.hibernate.loader.criteria;org.hibernate.hql.ast.util;org.hibernate.hql.ast;org.hibernate.hql.ast.tree;org.hibernate.dialect;org.hibernate.dialect.lock_SeverityScore,386.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.jdbc;org.hibernate.stat;org.hibernate.cache;org.hibernate.impl;org.hibernate.loader.criteria;org.hibernate.hql.ast.util;org.hibernate.hql.ast;org.hibernate.hql.ast.tree;org.hibernate.dialect;org.hibernate.dialect.lock_PageRank,75.58722322835574,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.jdbc;org.hibernate.stat;org.hibernate.cache;org.hibernate.impl;org.hibernate.loader.criteria;org.hibernate.hql.ast.util;org.hibernate.hql.ast;org.hibernate.hql.ast.tree;org.hibernate.dialect;org.hibernate.dialect.lock_NumSetOfElement,10.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.jdbc;org.hibernate.stat;org.hibernate.cache;org.hibernate.impl;org.hibernate.loader.criteria;org.hibernate.hql.ast.util;org.hibernate.hql.ast;org.hibernate.hql.ast.tree;org.hibernate.dialect;org.hibernate.dialect.lock_TotNumOfSetOfElement,494.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.engine;org.hibernate.property;org.hibernate.type_SeverityScore,164.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.engine;org.hibernate.property;org.hibernate.type_PageRank,77.88536341799539,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.engine;org.hibernate.property;org.hibernate.type_NumSetOfElement,3.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.engine;org.hibernate.property;org.hibernate.type_TotNumOfSetOfElement,494.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate;org.hibernate.pretty;org.hibernate.type;org.hibernate.collection;org.hibernate.engine;org.hibernate.persister.collection;org.hibernate.loader.collection_SeverityScore,-Infinity,341.0,411.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate;org.hibernate.pretty;org.hibernate.type;org.hibernate.collection;org.hibernate.engine;org.hibernate.persister.collection;org.hibernate.loader.collection_PageRank,-Infinity,107.74993506694739,116.31092118837958,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate;org.hibernate.pretty;org.hibernate.type;org.hibernate.collection;org.hibernate.engine;org.hibernate.persister.collection;org.hibernate.loader.collection_NumSetOfElement,-Infinity,7.0,7.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate;org.hibernate.pretty;org.hibernate.type;org.hibernate.collection;org.hibernate.engine;org.hibernate.persister.collection;org.hibernate.loader.collection_TotNumOfSetOfElement,-Infinity,636.0,611.0,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.id;org.hibernate.tuple.entity;org.hibernate.tuple.component;org.hibernate.persister.walking.internal;org.hibernate.tuple_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,603.0,-Infinity,-Infinity,
cd,org.hibernate.id;org.hibernate.tuple.entity;org.hibernate.tuple.component;org.hibernate.persister.walking.internal;org.hibernate.tuple_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,47.28804749477354,-Infinity,-Infinity,
cd,org.hibernate.id;org.hibernate.tuple.entity;org.hibernate.tuple.component;org.hibernate.persister.walking.internal;org.hibernate.tuple_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,5.0,-Infinity,-Infinity,
cd,org.hibernate.id;org.hibernate.tuple.entity;org.hibernate.tuple.component;org.hibernate.persister.walking.internal;org.hibernate.tuple_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,1308.0,-Infinity,-Infinity,
cd,org.hibernate.engine.query.internal;org.hibernate.engine.query.spi_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,165.0,102.0,
cd,org.hibernate.engine.query.internal;org.hibernate.engine.query.spi_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,6.551636668994142,5.879314363978693,
cd,org.hibernate.engine.query.internal;org.hibernate.engine.query.spi_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,2.0,2.0,
cd,org.hibernate.engine.query.internal;org.hibernate.engine.query.spi_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,1496.0,1507.0,
cd,org.hibernate.boot.model.naming;org.hibernate.boot.model.relational;org.hibernate.boot.registry;org.hibernate.cfg;org.hibernate.cfg.annotations_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,549.0,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.boot.model.naming;org.hibernate.boot.model.relational;org.hibernate.boot.registry;org.hibernate.cfg;org.hibernate.cfg.annotations_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,82.47186231988898,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.boot.model.naming;org.hibernate.boot.model.relational;org.hibernate.boot.registry;org.hibernate.cfg;org.hibernate.cfg.annotations_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,5.0,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.boot.model.naming;org.hibernate.boot.model.relational;org.hibernate.boot.registry;org.hibernate.cfg;org.hibernate.cfg.annotations_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,1150.0,-Infinity,-Infinity,-Infinity,
cd,org.hibernate.tool.schema.extract.internal;org.hibernate.tool.schema.internal.exec;org.hibernate.tool.schema.spi;org.hibernate.tool.schema.internal_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,578.0,574.0,
cd,org.hibernate.tool.schema.extract.internal;org.hibernate.tool.schema.internal.exec;org.hibernate.tool.schema.spi;org.hibernate.tool.schema.internal_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,24.893635512598227,25.833880916673458,
cd,org.hibernate.tool.schema.extract.internal;org.hibernate.tool.schema.internal.exec;org.hibernate.tool.schema.spi;org.hibernate.tool.schema.internal_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,4.0,4.0,
cd,org.hibernate.tool.schema.extract.internal;org.hibernate.tool.schema.internal.exec;org.hibernate.tool.schema.spi;org.hibernate.tool.schema.internal_TotNumOfSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,1496.0,1507.0,
cd,org.hibernate.persister.collection;org.hibernate;org.hibernate.sql;org.hibernate.dialect;org.hibernate.engine.spi;org.hibernate.internal;org.hibernate.hql.spi.id;org.hibernate.hql.internal.ast;org.hibernate.hql.internal.ast.tree_SeverityScore,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,818.0,832.0,
cd,org.hibernate.persister.collection;org.hibernate;org.hibernate.sql;org.hibernate.dialect;org.hibernate.engine.spi;org.hibernate.internal;org.hibernate.hql.spi.id;org.hibernate.hql.internal.ast;org.hibernate.hql.internal.ast.tree_PageRank,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,264.30436839074696,262.56102576908927,
cd,org.hibernate.persister.collection;org.hibernate;org.hibernate.sql;org.hibernate.dialect;org.hibernate.engine.spi;org.hibernate.internal;org.hibernate.hql.spi.id;org.hibernate.hql.internal.ast;org.hibernate.hql.internal.ast.tree_NumSetOfElement,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,9.0,9.0,
